,number_minimas_per_func_metod,number_extra_descents_per_func_metod,number_minimas_per_func_multistart,time_metod,time_multistart
34,17.0,0.0,48.0,55.079888105392456,1546.8400750160217
35,13.0,0.0,47.0,47.464561223983765,1549.7882158756256
36,15.0,0.0,49.0,51.219537019729614,1539.9100563526154
37,15.0,0.0,48.0,52.0243353843689,1518.8189630508423
38,15.0,0.0,50.0,51.87914276123047,1536.100196838379
39,14.0,0.0,48.0,50.893290758132935,1541.8309488296509
40,14.0,0.0,49.0,50.111793518066406,1529.8798501491547
41,13.0,0.0,50.0,49.53244066238403,1539.3347806930542
42,12.0,0.0,50.0,43.2429518699646,1520.3063461780548
43,15.0,0.0,49.0,52.507317304611206,1542.1599261760712
44,12.0,0.0,48.0,46.31887888908386,1542.7593667507172
45,14.0,0.0,48.0,49.810879945755005,1533.3401837348938
46,14.0,0.0,50.0,49.77181673049927,1536.9645645618439
47,13.0,0.0,49.0,49.45799493789673,1544.287992477417
48,13.0,0.0,50.0,48.02474665641785,1523.1550316810608
49,13.0,0.0,48.0,46.53787851333618,1540.8571541309357
50,14.0,0.0,48.0,50.24470281600952,1558.3954491615295
51,14.0,0.0,46.0,47.342695474624634,1536.8503625392914
52,16.0,0.0,47.0,53.191001653671265,1559.678145647049
53,12.0,0.0,50.0,47.50628089904785,1557.9252288341522
54,14.0,0.0,47.0,51.11638259887695,1561.9653425216675
55,13.0,0.0,48.0,48.65634727478027,1550.2744569778442
56,13.0,0.0,49.0,49.49721312522888,1563.2578856945038
57,15.0,0.0,43.0,47.157713651657104,1547.647045135498
58,15.0,0.0,50.0,52.7020366191864,1565.5253467559814
59,15.0,0.0,50.0,52.574809312820435,1560.873872756958
60,15.0,0.0,49.0,53.16077756881714,1569.9603304862976
61,15.0,0.0,49.0,52.79838156700134,1583.223497390747
62,16.0,0.0,47.0,54.20192551612854,1567.5108942985535
63,15.0,0.0,47.0,50.00567412376404,1587.7716767787933
64,12.0,0.0,50.0,47.56384205818176,1552.0674216747284
65,11.0,0.0,48.0,45.466063022613525,1565.3257005214691
66,18.0,0.0,48.0,58.729177951812744,1537.8647632598877
67,13.0,0.0,48.0,46.50420165061951,1488.383819103241
68,15.0,0.0,48.0,48.537036180496216,1492.7872762680054
69,14.0,0.0,49.0,46.95417523384094,1467.134234905243
70,15.0,0.0,48.0,49.43451261520386,1475.0961797237396
71,17.0,0.0,50.0,49.744407653808594,1489.667068719864
72,14.0,0.0,47.0,48.62153434753418,1487.1521344184875
73,14.0,0.0,50.0,46.469886302948,1495.5370600223541
74,14.0,0.0,49.0,47.51204490661621,1479.9323546886444
75,16.0,0.0,49.0,48.67621636390686,1470.2667405605316
76,17.0,0.0,48.0,53.05627465248108,1501.1304233074188
77,15.0,0.0,50.0,48.18753981590271,1482.5426890850067
78,15.0,0.0,50.0,49.90825963020325,1475.3613057136536
79,18.0,0.0,48.0,55.08267879486084,1481.8263947963715
80,16.0,0.0,49.0,47.22502279281616,1505.2581207752228
81,15.0,0.0,49.0,50.895702838897705,1488.8726377487183
82,15.0,0.0,50.0,50.43737435340881,1489.7631318569183
83,15.0,0.0,47.0,49.68438386917114,1496.6121969223022
84,14.0,0.0,50.0,46.92624521255493,1480.0985052585602
85,17.0,0.0,50.0,54.79246520996094,1510.4358928203583
86,19.0,0.0,47.0,56.52338695526123,1499.4346542358398
87,11.0,0.0,48.0,42.26473069190979,1494.0392034053802
88,11.0,0.0,49.0,42.97541618347168,1477.410784482956
89,16.0,0.0,49.0,54.21547985076904,1485.5718517303467
90,17.0,0.0,48.0,50.1743438243866,1454.4570701122284
91,15.0,0.0,50.0,43.9212007522583,1430.176813364029
92,17.0,0.0,49.0,48.79225707054138,1472.4752359390259
93,19.0,0.0,49.0,53.6435170173645,1451.298418045044
94,15.0,0.0,49.0,49.14304280281067,1421.8575446605682
95,18.0,0.0,48.0,50.714014291763306,1452.527367591858
96,16.0,0.0,50.0,47.475130558013916,1447.4024832248688
97,16.0,0.0,50.0,45.50342154502869,1429.395158290863
98,13.0,0.0,49.0,43.44268250465393,1418.0128853321075
99,15.0,0.0,49.0,46.69304084777832,1431.8435816764832
