,number_minimizers_per_func_metod,number_extra_descents_per_func_metod,number_minimizers_per_func_multistart,time_metod,time_multistart,min_func_val_metod,min_func_val_multistart
66,49.0,0.0,49.0,20.42456603050232,138.5338170528412,1.3718979155611992e-05,1.3718979155611992e-05
67,49.0,0.0,49.0,20.678127765655518,138.19762682914734,1.3267116452627767e-05,1.3267116452627767e-05
68,47.0,0.0,47.0,20.175616025924683,164.48468899726868,1.035692509795245e-05,1.035692509795245e-05
69,48.0,0.0,48.0,24.449875116348267,140.92178583145142,1.2179466226703514e-05,1.2179466226703514e-05
70,48.0,0.0,48.0,20.146131992340088,138.5937478542328,1.0723127017328146e-05,1.0723127017328146e-05
71,49.0,0.0,49.0,20.738733053207397,139.27234411239624,1.2781564655387233e-05,1.2781564655387233e-05
72,47.0,0.0,47.0,21.118680953979492,139.1000247001648,1.179443190257604e-05,1.179443190257604e-05
73,48.0,0.0,48.0,20.677639722824097,141.03996396064758,1.1618476781837689e-05,1.1618476781837689e-05
74,47.0,0.0,47.0,20.245018243789673,140.64507794380188,1.223135772806763e-05,1.223135772806763e-05
75,48.0,0.0,48.0,19.8489191532135,147.23490524291992,1.2141588850832181e-05,1.2141588850832181e-05
76,47.0,0.0,47.0,37.7655611038208,281.3050911426544,1.3138947299246334e-05,1.3138947299246334e-05
77,49.0,0.0,49.0,38.707573890686035,263.4928560256958,1.3404835131275932e-05,1.3404835131275932e-05
78,48.0,0.0,48.0,50.39622521400452,265.19476079940796,1.128163880839309e-05,1.128163880839309e-05
79,50.0,0.0,50.0,39.380300760269165,210.86508297920227,1.3540468687960854e-05,1.3540468687960854e-05
80,49.0,0.0,49.0,24.51207208633423,165.58469605445862,1.0467352810202787e-05,1.0467352810202787e-05
81,49.0,0.0,49.0,23.897454023361206,160.7876648902893,1.2110748486444557e-05,1.2110748486444557e-05
82,49.0,0.0,49.0,24.543785095214844,169.07390213012695,1.1294647471199526e-05,1.1294647471199526e-05
83,48.0,0.0,49.0,24.383147716522217,167.1190869808197,1.4201047772570737e-05,1.4201047772570737e-05
84,48.0,0.0,48.0,24.143921852111816,150.96743512153625,1.1740668704560694e-05,1.1740668704560694e-05
85,47.0,0.0,47.0,20.256001949310303,140.84589099884033,1.1891584890321824e-05,1.1891584890321824e-05
86,47.0,0.0,47.0,20.907145023345947,141.6541781425476,1.1965613391896774e-05,1.1965613391896774e-05
87,47.0,0.0,47.0,20.48992109298706,141.81633615493774,1.3609809767412334e-05,1.3609809767412334e-05
88,48.0,0.0,48.0,20.50584888458252,138.38753008842468,1.1288624709306394e-05,1.1288624709306394e-05
89,47.0,0.0,47.0,19.59967303276062,136.777752161026,1.5029633006799562e-05,1.5029633006799562e-05
90,50.0,0.0,50.0,21.09036612510681,138.17614197731018,1.2987818126628595e-05,1.2987818126628595e-05
91,50.0,0.0,50.0,20.289034843444824,134.38546991348267,1.1714803718219162e-05,1.1714803718219162e-05
92,49.0,0.0,49.0,20.75983691215515,139.36720514297485,1.2028881666009925e-05,1.2028881666009925e-05
93,50.0,0.0,50.0,20.699238777160645,138.5909869670868,1.2696383186445707e-05,1.2696383186445707e-05
94,49.0,0.0,49.0,20.82116198539734,148.7220380306244,1.185235447417393e-05,1.185235447417393e-05
95,48.0,0.0,48.0,27.585445880889893,166.17579698562622,1.0906730486522805e-05,1.0906730486522805e-05
96,49.0,0.0,49.0,23.459012985229492,141.34409427642822,1.34337515907624e-05,1.34337515907624e-05
97,48.0,0.0,48.0,19.697521924972534,138.90226578712463,1.425779253597212e-05,1.425779253597212e-05
98,45.0,0.0,45.0,20.37378716468811,139.6983139514923,1.3059064519817032e-05,1.3059064519817032e-05
99,48.0,0.0,48.0,20.84072208404541,138.27236413955688,1.0697027806040652e-05,1.0697027806040652e-05
