,number_minimas_per_func_metod,number_extra_descents_per_func_metod,number_minimas_per_func_multistart,time_metod,time_multistart
48,11.0,0.0,49.0,114.70297265052795,4276.842110872269
49,13.0,0.0,47.0,129.9198820590973,4270.349777698517
50,10.0,0.0,47.0,110.3053777217865,4211.340764284134
51,8.0,0.0,50.0,100.98432922363281,4303.028374671936
52,12.0,0.0,46.0,123.69385361671448,4162.811879634857
53,9.0,0.0,50.0,106.39780139923096,4146.8382477760315
54,9.0,0.0,44.0,103.91877460479736,4208.787352800369
55,10.0,0.0,49.0,114.43227481842041,4124.902286529541
56,10.0,0.0,49.0,115.00730347633362,4080.4199800491333
57,12.0,0.0,48.0,109.44938921928406,4151.265483856201
58,12.0,0.0,50.0,120.96881365776062,4271.883692979813
59,15.0,0.0,49.0,126.85045671463013,4243.923841238022
60,10.0,0.0,48.0,113.1362624168396,4300.304518222809
61,9.0,0.0,48.0,111.91802167892456,4216.828474283218
62,10.0,0.0,50.0,104.78178906440735,4154.255335569382
63,7.0,0.0,47.0,100.62470412254333,4314.1112995147705
64,13.0,0.0,48.0,120.87116169929504,4236.159292221069
65,11.0,0.0,49.0,121.65772366523743,4153.805291414261
66,9.0,0.0,47.0,98.67840361595154,4005.059318304062
67,12.0,0.0,50.0,113.92287611961365,4042.73525762558
68,9.0,0.0,46.0,100.92924571037292,4103.302200078964
69,10.0,0.0,48.0,104.70822954177856,4015.950599193573
70,10.0,0.0,47.0,102.9567608833313,3986.9744617938995
71,8.0,0.0,48.0,94.35110116004944,4072.196614265442
72,7.0,0.0,47.0,94.01858377456665,4053.87579202652
73,9.0,0.0,49.0,105.53939914703369,4045.632087945938
74,9.0,0.0,47.0,103.34852027893066,4266.4115109443665
75,10.0,0.0,47.0,110.95637202262878,4188.764357805252
76,10.0,0.0,48.0,111.02441072463989,4236.058012485504
77,13.0,0.0,49.0,132.3592083454132,4268.924567222595
78,10.0,0.0,48.0,109.9261531829834,4292.5195145606995
79,10.0,0.0,48.0,115.68275189399719,4094.4211797714233
80,11.0,0.0,50.0,107.0548300743103,4048.3235368728638
81,9.0,0.0,49.0,103.87746739387512,4024.346032857895
82,13.0,0.0,50.0,115.67375683784485,4055.058968067169
83,11.0,0.0,47.0,107.31350135803223,4071.594309568405
84,8.0,0.0,47.0,96.68124794960022,4048.802939891815
85,9.0,0.0,49.0,109.09282326698303,4128.192554235458
86,13.0,0.0,48.0,121.2298493385315,4120.46760892868
87,12.0,0.0,47.0,110.55245232582092,4040.8058619499207
88,12.0,0.0,49.0,109.06273651123047,3927.77724814415
89,10.0,0.0,47.0,103.14337301254272,3839.735743522644
90,9.0,0.0,49.0,101.34430575370789,3888.235981464386
91,11.0,0.0,49.0,106.00912833213806,3785.440977334976
92,11.0,0.0,49.0,105.51030158996582,3833.5181064605713
93,10.0,0.0,50.0,103.53412294387817,3831.865079164505
94,9.0,0.0,49.0,108.15469551086426,4143.983295440674
95,10.0,0.0,49.0,110.43389534950256,4104.015636920929
96,10.0,0.0,48.0,96.37122535705566,3707.7244822978973
97,9.0,0.0,47.0,98.52573466300964,3753.441128730774
98,10.0,0.0,44.0,103.10270833969116,4011.57266330719
99,10.0,0.0,50.0,112.80192351341248,4090.481295824051
