,number_minimas_per_func_metod,number_extra_descents_per_func_metod,number_minimas_per_func_multistart,time_metod,time_multistart
65,11.0,0.0,49.0,199.61246919631958,6682.280776500702
66,9.0,0.0,47.0,180.0249810218811,6593.369579076767
67,12.0,0.0,50.0,194.03951358795166,6574.099221467972
68,9.0,0.0,46.0,177.6474256515503,6703.968603610992
69,10.0,0.0,48.0,185.91731214523315,6586.500030755997
70,10.0,0.0,47.0,190.41207909584045,6270.79314827919
71,8.0,0.0,48.0,163.29421854019165,6288.47939157486
72,7.0,0.0,47.0,166.0452425479889,6302.49557185173
73,9.0,0.0,49.0,173.21403241157532,6236.044749259949
74,9.0,0.0,47.0,176.52720308303833,6228.738535642624
75,10.0,0.0,47.0,185.91880440711975,6401.218173027039
76,10.0,0.0,48.0,191.4642038345337,6535.483519554138
77,13.0,0.0,49.0,200.39148449897766,6561.08656167984
78,10.0,0.0,48.0,189.85814833641052,6576.867350101471
79,10.0,0.0,48.0,187.29272437095642,6568.632721185684
80,11.0,0.0,50.0,183.49154448509216,6576.518698692322
81,9.0,0.0,49.0,180.8280234336853,6619.0580949783325
82,13.0,0.0,50.0,212.89238238334656,6762.001989364624
83,11.0,0.0,47.0,203.96973180770874,6557.507828712463
84,8.0,0.0,47.0,166.54714250564575,6667.354848146439
85,9.0,0.0,49.0,193.92918634414673,6687.083331108093
86,13.0,0.0,48.0,201.76265168190002,6562.851691246033
87,12.0,0.0,47.0,202.6566867828369,6445.07733631134
88,12.0,0.0,49.0,195.92394495010376,6217.403469324112
89,10.0,0.0,47.0,178.28326106071472,6121.736189126968
90,9.0,0.0,49.0,170.23336005210876,6483.828554868698
91,11.0,0.0,49.0,203.7316188812256,6798.458303928375
92,11.0,0.0,49.0,209.23257851600647,6901.422255754471
93,10.0,0.0,50.0,200.45939898490906,6699.942729234695
94,9.0,0.0,49.0,184.05295133590698,6754.5292501449585
95,10.0,0.0,49.0,195.5372109413147,6782.82860994339
96,10.0,0.0,48.0,191.2532138824463,6744.318044424057
97,9.0,0.0,47.0,181.77435851097107,6734.779301404953
98,10.0,0.0,44.0,188.66883516311646,6664.5724720954895
99,10.0,0.0,50.0,195.29052543640137,6713.554936170578
