,number_minimizers_per_func_metod,number_extra_descents_per_func_metod,number_minimizers_per_func_multistart,time_metod,time_multistart,min_func_val_metod,min_func_val_multistart
72,9.0,14.0,10.0,4.6275365352630615,17.03796148300171,-0.8893440380829728,-0.8893440380829728
73,10.0,25.0,10.0,6.343368053436279,16.03798532485962,-0.8961110799732875,-0.8961110803067807
74,8.0,22.0,9.0,5.7936084270477295,16.84944725036621,-0.891515853849969,-0.891515853849969
75,10.0,26.0,10.0,7.085602283477783,17.258684635162354,-0.8873594312601215,-0.8873594312055217
76,9.0,25.0,9.0,6.266230583190918,15.846539735794067,-0.9111766906104981,-0.9111766904312047
77,9.0,35.0,9.0,8.223334074020386,16.971574544906616,-0.8969709728627948,-0.8969709728627948
78,9.0,22.0,9.0,5.455691814422607,15.430508613586426,-0.9215805530795884,-0.9215805530795884
79,9.0,13.0,9.0,4.0318052768707275,15.382216453552246,-0.9096579571332859,-0.9096579571332859
80,7.0,20.0,9.0,5.034779071807861,15.496910810470581,-0.9119987733279029,-0.9119987733279029
81,8.0,15.0,9.0,4.220329284667969,15.08820390701294,-0.9046794078668254,-0.9046794078668254
82,8.0,21.0,8.0,5.239898920059204,15.368005752563477,-0.8970392066175756,-0.8970392067257877
83,8.0,19.0,9.0,4.955646514892578,14.985679149627686,-0.905254076475047,-0.905254076475047
84,10.0,25.0,10.0,6.006950855255127,14.83333444595337,-0.920895522736644,-0.920895522736644
85,10.0,30.0,10.0,7.071926832199097,14.962725400924683,-0.9025133985393288,-0.9025133985393288
86,8.0,19.0,8.0,4.911724090576172,15.296721696853638,-0.912310720393204,-0.912310720393204
87,8.0,33.0,8.0,6.978163480758667,14.962244510650635,-0.9334387508381684,-0.9334387508381684
88,9.0,13.0,9.0,3.9908065795898438,15.02425241470337,-0.9021386310548841,-0.9021386308224651
89,9.0,15.0,10.0,4.302808046340942,14.65850830078125,-0.9122436224786878,-0.9122436230630936
