,number_minimas_per_func_metod,number_extra_descents_per_func_metod,number_minimas_per_func_multistart,time_metod,time_multistart
81,5.0,69.0,5.0,23.026976108551025,29.911877870559692
82,4.0,71.0,4.0,25.9794282913208,38.90368294715881
83,5.0,86.0,5.0,39.025790214538574,39.7732892036438
84,5.0,83.0,5.0,32.474992990493774,40.84769821166992
85,4.0,43.0,5.0,20.10798692703247,38.49870419502258
86,4.0,66.0,4.0,26.94999670982361,37.77361273765564
87,5.0,25.0,5.0,14.005682945251465,41.049264907836914
88,5.0,72.0,5.0,34.731696128845215,36.23625588417053
89,5.0,81.0,5.0,29.907761096954346,34.40166687965393
90,4.0,27.0,4.0,14.993998765945435,30.465821027755737
91,5.0,83.0,5.0,31.6278178691864,41.1530327796936
92,5.0,82.0,5.0,32.84661817550659,37.34240794181824
93,4.0,64.0,4.0,32.974358797073364,38.45747900009155
94,5.0,78.0,5.0,37.59658408164978,37.821609020233154
95,4.0,56.0,4.0,30.294374227523804,45.326844930648804
96,4.0,60.0,4.0,33.95142388343811,44.383411169052124
97,5.0,44.0,5.0,17.32548975944519,36.04535794258118
98,5.0,79.0,5.0,33.619638204574585,37.09070301055908
99,5.0,60.0,5.0,28.237833976745605,34.204277992248535
